ags,municipality,airport,conveyance_capacity_inland_pkm,transport_capacity_inland_tkm,flight_kilometer_inland_km,eev_kerosene_inland_mwh,eev_petrol_inland_mwh,ghg_inland_tco2e,conveyance_capacity_overseas_pkm,transport_capacity_overseas_tkm,flight_kilometer_overseas_km,eev_kerosene_overseas_mwh,ghg_overseas_tco2e,sum_ghg_tco2e
09571193,Rothenburg ob der Tauber,Rothenburg o. d. T.,148961.2927782846,17.733487235510072,11110.072313416424,831.2581346271728,10.987826741419926,221.98965761573123,0.0,0.0,0.0,0.0,0.0,221.98965761573123
09571000,Ansbach Landkreis,Ansbach Landkreis,188482.7712283001,22.4384251462262,14057.727206331068,1051.8023434033812,13.903048203816075,280.8865650334508,0.0,0.0,0.0,0.0,0.0,280.8865650334508
09572132,Herzogenaurach,Herzogenaurach,188427.1332952405,22.431801582766727,14053.577527927151,1051.49186352242,13.898944184863852,280.8036505696999,0.0,0.0,0.0,0.0,0.0,280.8036505696999
09572000,Erlangen-Höchstadt Landkreis,Erlangen-Höchstadt Landkreis,188427.1332952405,22.431801582766727,14053.577527927151,1051.49186352242,13.898944184863852,280.8036505696999,0.0,0.0,0.0,0.0,0.0,280.8036505696999
09574155,Schnaittach,Lauf-Lillinghof,47366.42701142167,5.63886035850258,3532.7595478667267,264.32187199175786,3.4938881346596724,70.5878468065958,0.0,0.0,0.0,0.0,0.0,70.5878468065958
09574000,Nürnberger Land Landkreis,Nürnberger Land Landkreis,47366.42701142167,5.63886035850258,3532.7595478667267,264.32187199175786,3.4938881346596724,70.5878468065958,0.0,0.0,0.0,0.0,0.0,70.5878468065958
09575112,Bad Windsheim,Bad Windsheim,16190.638520348912,1.927456966708204,1207.5564155394095,90.34964535975122,1.1942695150970613,24.128108951510622,0.0,0.0,0.0,0.0,0.0,24.128108951510622
09575153,Neustadt a.d. Aisch,Neustadt/A.-Eichelberg,34087.50698785945,4.058036546173744,2542.3696354655613,190.22067373565037,2.5143956113956456,50.79892812471539,0.0,0.0,0.0,0.0,0.0,50.79892812471539
09575000,Neustadt a.d.Aisch-Bad Windsheim Landkreis,Neustadt a.d.Aisch-Bad Windsheim Landkreis,50278.14550820836,5.985493512881948,3749.9260510049703,280.57031909540154,3.708665126492707,74.92703707622601,0.0,0.0,0.0,0.0,0.0,74.92703707622601
09576117,Büchenbach,Schwabach-Heidenberg,117655.68244340608,14.006628862310246,8775.186598146638,656.5614549395897,8.67863207763546,175.33645267856062,0.0,0.0,0.0,0.0,0.0,175.33645267856062
09576148,Thalmässing,Thalmässing,43824.14527329264,5.2171601515824575,3268.5633561507734,244.5546529038856,3.232598928034772,65.30895928112211,0.0,0.0,0.0,0.0,0.0,65.30895928112211
09576000,Roth Landkreis,Roth Landkreis,161479.8277166987,19.223789013892706,12043.749954297413,901.1161078434752,11.911231005670231,240.64541195968275,0.0,0.0,0.0,0.0,0.0,240.64541195968275
09577136,Gunzenhausen,Gunzenhausen-Reutberg,29506.650499284213,3.5126964880100253,2200.712780209852,164.65783020316633,2.176498050995904,43.97230394255831,0.0,0.0,0.0,0.0,0.0,43.97230394255831
09577173,Treuchtlingen,Treuchtlingen-Bubenheim,21624.60998250496,2.5743583312505907,1612.84167298849,120.6731804003092,1.595095366097564,32.22608824451476,0.0,0.0,0.0,0.0,0.0,32.22608824451476
09577000,Weißenburg-Gunzenhausen Landkreis,Weißenburg-Gunzenhausen Landkreis,51131.26048178917,6.087054819260616,3813.5544531983423,285.33101060347553,3.771593417093468,76.19839218707307,0.0,0.0,0.0,0.0,0.0,76.19839218707307
09661000,Aschaffenburg,Aschaffenburg,354005.62208066444,42.143526438174334,26403.020457979677,1975.4799892633807,26.112504586681226,527.5570946923652,0.0,0.0,0.0,0.0,0.0,527.5570946923652
09663000,Würzburg,Würzburg-Schenkenturm,89892.35384665655,10.701470696030542,6704.497074592805,501.6319943398788,6.630726620475894,133.9621352668637,0.0,0.0,0.0,0.0,0.0,133.9621352668637
09672114,Bad Kissingen,Bad Kissingen,62166.11720528013,7.400728238723825,4636.574003308249,346.9095203274755,4.585557175951145,92.64309416433404,0.0,0.0,0.0,0.0,0.0,92.64309416433404
09672127,Hammelburg,Lager Hammelburg,44603.0763361273,5.309890040015154,3326.6588538055903,248.9013712373444,3.290055193365901,66.46976177363466,0.0,0.0,0.0,0.0,0.0,66.46976177363466
09672000,Bad Kissingen Landkreis,Bad Kissingen Landkreis,106769.19354140744,12.71061827873898,7963.23285711384,595.8108915648199,7.875612369317047,159.1128559379687,0.0,0.0,0.0,0.0,0.0,159.1128559379687
09673114,Bad Neustadt a.d. Saale,Bad Neustadt/S.-Grasberg,50982.89266029686,6.069391983368673,3802.488644121234,284.50306425424526,3.760649366554205,75.97728695040404,0.0,0.0,0.0,0.0,0.0,75.97728695040404
09673000,Rhön-Grabfeld Landkreis,Rhön-Grabfeld Landkreis,50982.89266029686,6.069391983368673,3802.488644121234,284.50306425424526,3.760649366554205,75.97728695040404,0.0,0.0,0.0,0.0,0.0,75.97728695040404
09674130,Ebern,Ebern-Sendelbach,16580.10405176624,1.9738219109245525,1236.6041643668184,92.52300452648063,1.2229976477626263,24.70851019776689,0.0,0.0,0.0,0.0,0.0,24.70851019776689
09674000,Haßberge Landkreis,Haßberge Landkreis,16580.10405176624,1.9738219109245525,1236.6041643668184,92.52300452648063,1.2229976477626263,24.70851019776689,0.0,0.0,0.0,0.0,0.0,24.70851019776689
09676139,Miltenberg,Mainbullau,75129.75560817118,8.944018524782283,5603.44907142056,419.2513325914687,5.541793591819238,111.96216421829271,0.0,0.0,0.0,0.0,0.0,111.96216421829271
09676000,Miltenberg Landkreis,Miltenberg Landkreis,75129.75560817118,8.944018524782283,5603.44907142056,419.2513325914687,5.541793591819238,111.96216421829271,0.0,0.0,0.0,0.0,0.0,111.96216421829271
09678135,Gochsheim,Schweinfurt-Süd,58753.65731095687,6.994483013209152,4382.060394534765,327.86675429517965,4.333844013548098,87.55767372094577,0.0,0.0,0.0,0.0,0.0,87.55767372094577
09678000,Schweinfurt Landkreis,Schweinfurt Landkreis,58753.65731095687,6.994483013209152,4382.060394534765,327.86675429517965,4.333844013548098,87.55767372094577,0.0,0.0,0.0,0.0,0.0,87.55767372094577
09679138,Giebelstadt,Giebelstadt,44102.334938590735,5.250277968879849,3289.3117481703507,246.10705230869232,3.253119022795889,65.7235315998766,0.0,0.0,0.0,0.0,0.0,65.7235315998766
09679146,Hettstadt,Hettstadt b. Würzburg,35218.81162673836,4.192715669849805,2626.74642967851,196.53376464853105,2.597843996757525,52.48485555431693,0.0,0.0,0.0,0.0,0.0,52.48485555431693
09679000,Würzburg Landkreis,Würzburg Landkreis,79321.1465653291,9.442993638729654,5916.058177848861,442.64081695722336,5.850963019553415,118.20838715419352,0.0,0.0,0.0,0.0,0.0,118.20838715419352
09761000,Augsburg,Augsburg,495103.42031985626,58.94088337141146,36926.60489030937,2762.85696738135,36.52029664952021,737.8281747646365,0.0,0.0,0.0,0.0,0.0,737.8281747646365
09771155,Petersdorf,Ansbach-Petersdorf,55971.76065797596,6.6633048402352335,4174.57647433899,312.34276024711244,4.128643065936919,83.411950533401,0.0,0.0,0.0,0.0,0.0,83.411950533401
09771000,Aichach-Friedberg Landkreis,Aichach-Friedberg Landkreis,55971.76065797596,6.6633048402352335,4174.57647433899,312.34276024711244,4.128643065936919,83.411950533401,0.0,0.0,0.0,0.0,0.0,83.411950533401
09772200,Schwabmünchen,Schwabmünchen,42451.74292448872,5.053778919581991,3166.204622187525,236.8961491735058,3.13136646054659,63.26373584193337,0.0,0.0,0.0,0.0,0.0,63.26373584193337
09772000,Augsburg Landkreis,Augsburg Landkreis,42451.74292448872,5.053778919581991,3166.204622187525,236.8961491735058,3.13136646054659,63.26373584193337,0.0,0.0,0.0,0.0,0.0,63.26373584193337
09774135,Günzburg,Günzburg-Donauried,122774.37228489094,14.615996700582256,9156.957011306864,685.1256039880333,9.056201821240029,182.964583343643,0.0,0.0,0.0,0.0,0.0,182.964583343643
09774185,Thannhausen,Thannhausen,40930.972754192495,4.872734851689582,3052.780079147168,228.4096990938957,3.0191899425191457,60.997407166075554,0.0,0.0,0.0,0.0,0.0,60.997407166075554
09774000,Günzburg Landkreis,Günzburg Landkreis,163705.34503908345,19.48873155227184,12209.737090454031,913.535303081929,12.075391763759177,243.96199050971856,0.0,0.0,0.0,0.0,0.0,243.96199050971856
09775129,Illertissen,Illertissen,32103.08737539973,3.8217961161190153,2394.3644390592417,179.14689131469572,2.368018935433005,47.84164558426678,0.0,0.0,0.0,0.0,0.0,47.84164558426678
09775164,Weißenhorn,Weißenhorn,42470.28890217526,5.055986774068484,3167.587848322163,236.9996424671596,3.132734466863998,63.291373996517,0.0,0.0,0.0,0.0,0.0,63.291373996517
09775000,Neu-Ulm Landkreis,Neu-Ulm Landkreis,74573.376277575,8.877782890187499,5561.952287381405,416.1465337818553,5.500753402297002,111.13301958078378,0.0,0.0,0.0,0.0,0.0,111.13301958078378
09776130,Weißensberg,Wildberg b. Lindau,47663.1626544063,5.674186030286465,3554.8911660209424,265.97776469021835,3.515776235738198,71.03005727993391,0.0,0.0,0.0,0.0,0.0,71.03005727993391
09776000,Lindau (Bodensee) Landkreis,Lindau (Bodensee) Landkreis,47663.1626544063,5.674186030286465,3554.8911660209424,265.97776469021835,3.515776235738198,71.03005727993391,0.0,0.0,0.0,0.0,0.0,71.03005727993391
09778116,Bad Wörishofen,Bad Wörishofen-Nord,183920.46071741145,21.895292942548977,13717.453577209995,1026.3429931645508,13.56651864973374,274.0875790058773,0.0,0.0,0.0,0.0,0.0,274.0875790058773
09778204,Tussenhausen,Mindelheim-Mattsies,32956.20234898054,3.923357422497684,2457.992841252613,183.90758282276963,2.430947226033766,49.11300069511384,0.0,0.0,0.0,0.0,0.0,49.11300069511384
09778000,Unterallgäu Landkreis,Unterallgäu Landkreis,216876.66306639195,25.81865036504666,16175.44641846261,1210.2505759873204,15.997465875767508,323.2005797009911,0.0,0.0,0.0,0.0,0.0,323.2005797009911
09779149,Genderkingen,Donauwörth-Genderkingen,183456.81127524792,21.840096580386657,13682.872923844034,1023.7556608232064,13.532318491798543,273.39662514128656,0.0,0.0,0.0,0.0,0.0,273.39662514128656
09779194,Nördlingen,Nördlingen,35218.81162673836,4.192715669849805,2626.74642967851,196.53376464853105,2.597843996757525,52.48485555431693,0.0,0.0,0.0,0.0,0.0,52.48485555431693
09779000,Donau-Ries Landkreis,Donau-Ries Landkreis,218675.6229019863,26.03281225023646,16309.619353522545,1220.2894254717376,16.13016248855607,325.8814806956035,0.0,0.0,0.0,0.0,0.0,325.8814806956035
09780120,Durach,Kempten-Durach,218341.79530362855,25.993070869479592,16284.72128309905,1218.4265461859693,16.10553837484273,325.3839939130981,0.0,0.0,0.0,0.0,0.0,325.3839939130981
09780000,Oberallgäu Landkreis,Oberallgäu Landkreis,218341.79530362855,25.993070869479592,16284.72128309905,1218.4265461859693,16.10553837484273,325.3839939130981,0.0,0.0,0.0,0.0,0.0,325.3839939130981
10044121,Wallerfangen,Saarlouis-Düren,139317.3843812841,16.585402902533822,10390.794723404406,777.4416219272064,10.27646345636784,207.61781723224263,0.0,0.0,0.0,0.0,0.0,207.61781723224263
10044000,Saarlouis Landkreis,Saarlouis Landkreis,139317.3843812841,16.585402902533822,10390.794723404406,777.4416219272064,10.27646345636784,207.61781723224263,0.0,0.0,0.0,0.0,0.0,207.61781723224263
10045111,Bexbach,Neunkirchen-Bexbach,66338.9621847515,7.8974954981847025,4947.799883601912,370.19551139957633,4.8933585973679135,98.86167894565122,0.0,0.0,0.0,0.0,0.0,98.86167894565122
10045000,Saarpfalz-Kreis Landkreis,Saarpfalz-Kreis Landkreis,66338.9621847515,7.8974954981847025,4947.799883601912,370.19551139957633,4.8933585973679135,98.86167894565122,0.0,0.0,0.0,0.0,0.0,98.86167894565122
12051000,Brandenburg an der Havel,Brandenburg-Mühlenfeld,52262.565120668085,6.221733942936677,3897.9312474112903,291.6441015163562,3.855041802455348,77.88431961667465,0.0,0.0,0.0,0.0,0.0,77.88431961667465
12060052,Eberswalde,Eberswalde Finow,45567.46717582736,5.42469847331278,3398.586612806793,254.2830225073411,3.3611915218711106,67.90694581198353,0.0,0.0,0.0,0.0,0.0,67.90694581198353
12060280,Werneuchen,Werneuchen,7696.580739913858,0.916259611894507,574.0388458749771,42.949716866319314,0.5677226217242617,11.469834152207229,0.0,0.0,0.0,0.0,0.0,11.469834152207229
12060000,Barnim Landkreis,Barnim Landkreis,53264.04791574121,6.340958085207287,3972.62545868177,297.2327393736604,3.928914143595372,79.37677996419076,0.0,0.0,0.0,0.0,0.0,79.37677996419076
12061217,Heidesee,Friedersdorf,40393.13940128285,4.808707071581292,3012.666521242651,225.40839357793604,2.9795177593143176,60.19590068315023,0.0,0.0,0.0,0.0,0.0,60.19590068315023
12061000,Dahme-Spreewald Landkreis,Dahme-Spreewald Landkreis,40393.13940128285,4.808707071581292,3012.666521242651,225.40839357793604,2.9795177593143176,60.19590068315023,0.0,0.0,0.0,0.0,0.0,60.19590068315023
12062140,Finsterwalde,Finsterwalde,21198.052495714557,2.5235776780612564,1581.0274718918045,118.2928346462722,1.5636312207971832,31.590410689091232,0.0,0.0,0.0,0.0,0.0,31.590410689091232
12062293,Lichterfeld-Schacksdorf,Finsterwalde-Schacksdorf,4636.494421634855,0.551963621623197,345.8065336596248,25.87332341344537,0.3420015793519648,6.90953864590797,0.0,0.0,0.0,0.0,0.0,6.90953864590797
12062341,Mühlberg/Elbe,Falkenberg-Lönnewitz,7733.672695286938,0.9206753208674924,576.8052981442542,43.15670345362688,0.5704586343590774,11.525110461374492,0.0,0.0,0.0,0.0,0.0,11.525110461374492
12062000,Elbe-Elster Landkreis,Elbe-Elster Landkreis,33568.21961263635,3.996216620551946,2503.639303695684,187.3228615133445,2.476091434508225,50.0250597963737,0.0,0.0,0.0,0.0,0.0,50.0250597963737
12063228,Paulinenaue,Bienenfarm,85459.86517957364,10.173793473758767,6373.906028414204,476.897097156625,6.303773110615416,127.35661632137568,0.0,0.0,0.0,0.0,0.0,127.35661632137568
12063293,Stechow-Ferchesar,Stechow-Ferchesar,32010.35748696704,3.810756843686552,2387.4483083860496,178.62942484642684,2.3611789038459654,47.70345481134863,0.0,0.0,0.0,0.0,0.0,47.70345481134863
12063000,Havelland Landkreis,Havelland Landkreis,117470.22266654068,13.98455031744532,8761.354336800254,655.5265220030519,8.664952014461381,175.06007113272432,0.0,0.0,0.0,0.0,0.0,175.06007113272432
12064317,Müncheberg,Eggersdorf/Müncheberg,75018.47974205195,8.930771397863328,5595.149714612729,418.6303728295461,5.533585553914792,111.79633529079094,0.0,0.0,0.0,0.0,0.0,111.79633529079094
12064340,Neuhardenberg,Neuhardenberg,47496.24885522745,5.65431533990803,3542.4421308091964,265.04632504733434,3.503464178881528,70.78131388868124,0.0,0.0,0.0,0.0,0.0,70.78131388868124
12064472,Strausberg,Strausberg,371958.12848123454,44.28072958109935,27741.983356309735,2075.661497520241,27.436734701932025,554.3108283293209,0.0,0.0,0.0,0.0,0.0,554.3108283293209
12064000,Märkisch-Oderland Landkreis,Märkisch-Oderland Landkreis,494472.857078514,58.86581631887071,36879.57520173166,2759.338195397121,36.47378443472834,736.8884775087931,0.0,0.0,0.0,0.0,0.0,736.8884775087931
12065100,Gransee,Gransee,29729.20223152269,3.539190741847939,2217.3114938255144,165.8997497270117,2.1929141268047987,44.303961797561904,0.0,0.0,0.0,0.0,0.0,44.303961797561904
12065000,Oberhavel Landkreis,Oberhavel Landkreis,29729.20223152269,3.539190741847939,2217.3114938255144,165.8997497270117,2.1929141268047987,44.303961797561904,0.0,0.0,0.0,0.0,0.0,44.303961797561904
12066202,Luckaitztal,Bronkow,43583.04756336763,5.188458043258052,3250.581416400473,243.20924008638647,3.2148148459084696,64.94966327153492,0.0,0.0,0.0,0.0,0.0,64.94966327153492
12066000,Oberspreewald-Lausitz Landkreis,Oberspreewald-Lausitz Landkreis,43583.04756336763,5.188458043258052,3250.581416400473,243.20924008638647,3.2148148459084696,64.94966327153492,0.0,0.0,0.0,0.0,0.0,64.94966327153492
12067458,Siehdichum,Eisenhüttenstadt,58252.91591342031,6.934870942073847,4344.713288899526,325.0724353665276,4.296907842978087,86.81144354718772,0.0,0.0,0.0,0.0,0.0,86.81144354718772
12067000,Oder-Spree Landkreis,Oder-Spree Landkreis,58252.91591342031,6.934870942073847,4344.713288899526,325.0724353665276,4.296907842978087,86.81144354718772,0.0,0.0,0.0,0.0,0.0,86.81144354718772
12068117,Fehrbellin,Ruppiner Land,130563.6829132375,15.543295584909227,9737.911987855034,728.5927873226216,9.63076447455133,194.5726082687684,0.0,0.0,0.0,0.0,0.0,194.5726082687684
12068264,Kyritz,Kyritz,192729.80011851765,22.944023823633053,14374.485991163285,1075.502307650097,14.216321650502474,287.2157024331024,0.0,0.0,0.0,0.0,0.0,287.2157024331024
12068468,Wittstock/Dosse,Wittstock/Berlinchen,51075.62254872955,6.0804312558011375,3809.4047747944255,285.02053072251414,3.7674893981412447,76.11547772332217,0.0,0.0,0.0,0.0,0.0,76.11547772332217
12068477,Wusterhausen/Dosse,Segeletz,2336.7931885039666,0.2781896652980912,174.2864929644509,13.040155000376464,0.1723687959933902,3.4824074775376164,0.0,0.0,0.0,0.0,0.0,3.4824074775376164
12068000,Ostprignitz-Ruppin Landkreis,Ostprignitz-Ruppin Landkreis,376705.8987689886,44.84594032964151,28096.089246777192,2102.1557806956093,27.78694431918844,561.3861959027307,0.0,0.0,0.0,0.0,0.0,561.3861959027307
12069249,Groß Kreutz (Havel),Groß-Kreutz,1613.5000587289294,0.1920833403248725,120.34067371354942,9.003916547878989,0.1190165496144837,2.404519448775974,0.0,0.0,0.0,0.0,0.0,2.404519448775974
12069454,Nuthetal,Saarmund,40689.87504426748,4.844032743365177,3034.798139396867,227.06428627639653,3.0014058603928437,60.63811115648833,0.0,0.0,0.0,0.0,0.0,60.63811115648833
12069000,Potsdam-Mittelmark Landkreis,Potsdam-Mittelmark Landkreis,42303.37510299641,5.036116083690049,3155.1388131104163,236.06820282427552,3.1204224100073272,63.0426306052643,0.0,0.0,0.0,0.0,0.0,63.0426306052643
12071193,Jänschwalde,Cottbus-Drewitz,11739.60387557945,1.3975718899499348,875.5821432261699,65.51125488284367,0.865947998919175,17.494951851438977,0.0,0.0,0.0,0.0,0.0,17.494951851438977
12071301,Neuhausen/Spree,Neuhausen,35515.547269722985,4.228041341633689,2648.8780478327258,198.1896573469915,2.6197320978360508,52.92706602765504,0.0,0.0,0.0,0.0,0.0,52.92706602765504
12071000,Spree-Neiße Landkreis,Spree-Neiße Landkreis,47255.15114530244,5.625613231583623,3524.460191058896,263.7009122298352,3.485680096755225,70.42201787909403,0.0,0.0,0.0,0.0,0.0,70.42201787909403
12072297,Niedergörsdorf,Oehna,185849.24239681152,22.124909809144228,13861.3090952124,1037.1062957045442,13.70879130674416,276.9619470825751,0.0,0.0,0.0,0.0,0.0,276.9619470825751
12072298,Niederer Fläming,Reinsdorf,129803.2978280894,15.452773550963023,9681.199716334855,724.3495622828166,9.574676215537608,193.4394439308395,0.0,0.0,0.0,0.0,0.0,193.4394439308395
12072426,Trebbin,Schönhagen,416283.0151520637,49.55750180381711,31047.893818095752,2323.0104693527787,30.70626980053681,620.3660177842011,0.0,0.0,0.0,0.0,0.0,620.3660177842011
12072000,Teltow-Fläming Landkreis,Teltow-Fläming Landkreis,731935.5553769646,87.13518516392436,54590.40262964301,4084.4663273401393,53.98973732281858,1090.7674087976156,0.0,0.0,0.0,0.0,0.0,1090.7674087976156
12073440,Pinnow,Pinnow,33382.75983577095,3.974138075687018,2489.807042349298,186.28792857680665,2.462411371334147,49.748678250537374,0.0,0.0,0.0,0.0,0.0,49.748678250537374
12073000,Uckermark Landkreis,Uckermark Landkreis,33382.75983577095,3.974138075687018,2489.807042349298,186.28792857680665,2.462411371334147,49.748678250537374,0.0,0.0,0.0,0.0,0.0,49.748678250537374
13071145,Trollenhagen,Neubrandenburg,89836.71591359694,10.694847132571065,6700.34739618889,501.3215144589175,6.626622601523671,133.87922080311282,0.0,0.0,0.0,0.0,0.0,133.87922080311282
13071000,Mecklenburgische Seenplatte Landkreis,Mecklenburgische Seenplatte Landkreis,89836.71591359694,10.694847132571065,6700.34739618889,501.3215144589175,6.626622601523671,133.87922080311282,0.0,0.0,0.0,0.0,0.0,133.87922080311282
13072088,Rövershagen,Purkshof (Rostock),52281.111098354624,6.223941797423169,3899.314473545929,291.74759481001,3.856409808772756,77.91195777125826,0.0,0.0,0.0,0.0,0.0,77.91195777125826
13072000,Landkreis Rostock Landkreis,Landkreis Rostock Landkreis,84699.48009442553,10.083271439812563,6317.193756894026,472.65387211682,6.247684851601694,126.22345198344678,0.0,0.0,0.0,0.0,0.0,126.22345198344678
13073009,Barth,Barth,58883.47915476265,7.009937994614601,4391.742977477235,328.5912073507562,4.343420057769953,87.7511408030312,0.0,0.0,0.0,0.0,0.0,87.7511408030312
13073021,Dreschvitz,Rügen-Güttin,74035.54292466535,8.813755110079208,5521.838729476888,413.1452282658957,5.461081219092175,110.33151309785843,0.0,0.0,0.0,0.0,0.0,110.33151309785843
13073051,Löbnitz,Roitzschjora,50389.4213743276,5.998740639800904,3758.225407812802,281.1912788573243,3.7168731643971538,75.09286600372782,0.0,0.0,0.0,0.0,0.0,75.09286600372782
13073088,Stralsund,Stralsund,16969.56958318357,2.020186855140901,1265.6519131942268,94.69636369321005,1.2517257804281914,25.288911444023167,0.0,0.0,0.0,0.0,0.0,25.288911444023167
13073000,Vorpommern-Rügen Landkreis,Vorpommern-Rügen Landkreis,200278.0130369392,23.842620599635616,14937.459027961151,1117.624078167186,14.773100221687471,298.46443134864063,0.0,0.0,0.0,0.0,0.0,298.46443134864063
13074087,Wismar,Wismar-Müggenburg,17321.943159227816,2.062136090384264,1291.9332097523584,96.6627362726319,1.2777179004589407,25.81403638111217,0.0,0.0,0.0,0.0,0.0,25.81403638111217
13074000,Nordwestmecklenburg Landkreis,Nordwestmecklenburg Landkreis,17321.943159227816,2.062136090384264,1291.9332097523584,96.6627362726319,1.2777179004589407,25.81403638111217,0.0,0.0,0.0,0.0,0.0,25.81403638111217
13075090,Mellenthin,Mellenthin,20771.495008924147,2.472797024871922,1549.213270795119,115.91248889223525,1.5321670754968024,30.9547331336677,0.0,0.0,0.0,0.0,0.0,30.9547331336677
13075105,Pasewalk,Pasewalk/Franzfelde,90819.65273098354,10.811863420355182,6773.658381324731,506.8066590225679,6.699126936346287,135.34404299604532,0.0,0.0,0.0,0.0,0.0,135.34404299604532
13075106,Peenemünde,Peenemünde,29024.45507943419,3.455292271361213,2164.7489007092518,161.967004568168,2.1409298867433,43.25371192338388,0.0,0.0,0.0,0.0,0.0,43.25371192338388
13075134,Tutow,Tutow,463.6494421634855,0.0551963621623197,34.58065336596248,2.587332341344537,0.0342001579351964,0.6909538645907969,0.0,0.0,0.0,0.0,0.0,0.6909538645907969
13075152,Zirchow,Heringsdorf,55025.91579596245,6.550704261424101,4104.031941472426,307.0646022707696,4.058874743749119,82.00240464963578,0.0,0.0,0.0,0.0,0.0,82.00240464963578
13075000,Vorpommern-Greifswald Landkreis,Vorpommern-Greifswald Landkreis,278430.7630080163,33.14651940571622,20766.373959327782,1553.7448176242212,20.53787884324419,414.9316147640653,0.0,0.0,0.0,0.0,0.0,414.9316147640653
13076105,Neustadt-Glewe,Neustadt-Glewe,82900.5202588312,9.86910955462276,6183.02082183409,462.6150226324031,6.1149882388131305,123.54255098883446,0.0,0.0,0.0,0.0,0.0,123.54255098883446
13076108,Parchim,Schwerin-Parchim,32752.196594428613,3.8990710231462633,2442.7773537715893,182.76915659257807,2.41589915654228,48.80898099469389,0.0,0.0,0.0,0.0,0.0,48.80898099469389
13076000,Ludwigslust-Parchim Landkreis,Ludwigslust-Parchim Landkreis,115652.7168532598,13.768180577769025,8625.79817560568,645.3841792249812,8.53088739535541,172.35153198352836,0.0,0.0,0.0,0.0,0.0,172.35153198352836
14521310,Jahnsdorf/Erzgeb.,Chemnitz-Jahnsdorf,92025.1412806086,10.955373961977212,6863.568080076233,513.5337231100636,6.788047346977798,137.14052304398135,0.0,0.0,0.0,0.0,0.0,137.14052304398135
14521000,Erzgebirgskreis Landkreis,Erzgebirgskreis Landkreis,92025.1412806086,10.955373961977212,6863.568080076233,513.5337231100636,6.788047346977798,137.14052304398135,0.0,0.0,0.0,0.0,0.0,137.14052304398135
14522430,Oberschöna,Langhennersdorf,32344.185085324745,3.850498224443422,2412.346378809543,180.4923041321949,2.385803017559307,48.200941593854,0.0,0.0,0.0,0.0,0.0,48.200941593854
14522000,Mittelsachsen Landkreis,Mittelsachsen Landkreis,32344.185085324745,3.850498224443422,2412.346378809543,180.4923041321949,2.385803017559307,48.200941593854,0.0,0.0,0.0,0.0,0.0,48.200941593854
14523020,Auerbach/Vogtl.,Auerbach,59050.39295394151,7.029808684993037,4404.192012688982,329.52264699364025,4.355732114626624,87.99988419428391,0.0,0.0,0.0,0.0,0.0,87.99988419428391
14523000,Vogtlandkreis Landkreis,Vogtlandkreis Landkreis,59050.39295394151,7.029808684993037,4404.192012688982,329.52264699364025,4.355732114626624,87.99988419428391,0.0,0.0,0.0,0.0,0.0,87.99988419428391
14524330,Zwickau,Zwickau,94807.03793358953,11.286552134951132,7071.052000272008,529.0577171581309,6.993248294588978,141.28624623152615,0.0,0.0,0.0,0.0,0.0,141.28624623152615
14524000,Zwickau Landkreis,Zwickau Landkreis,94807.03793358953,11.286552134951132,7071.052000272008,529.0577171581309,6.993248294588978,141.28624623152615,0.0,0.0,0.0,0.0,0.0,141.28624623152615
14625000,Bautzen Landkreis,Bautzen Landkreis,341060.5296554599,40.60244400660237,25437.528616002,1903.2416702930411,25.15763617713053,508.26566279299016,0.0,0.0,0.0,0.0,0.0,508.26566279299016
14626110,Görlitz,Görlitz,42099.36934844448,5.011829684338628,3139.923325629393,234.92977659408396,3.1053743405158407,62.73861090484436,0.0,0.0,0.0,0.0,0.0,62.73861090484436
14626480,Rothenburg/O.L.,Rothenburg/Görlitz,26335.288314885973,3.1351533708197588,1964.1811111866689,146.9604769883697,1.94256897071916,39.24617950875727,0.0,0.0,0.0,0.0,0.0,39.24617950875727
14626000,Görlitz Landkreis,Görlitz Landkreis,68434.65766333045,8.146983055158387,5104.104436816062,381.8902535824536,5.0479433112350005,101.98479041360162,0.0,0.0,0.0,0.0,0.0,101.98479041360162
14627060,Großenhain,Großenhain,311887.7067545334,37.12948889934921,23261.71390621564,1740.446719375643,23.005762239847968,464.7908456329373,0.0,0.0,0.0,0.0,0.0,464.7908456329373
14627230,Riesa,Riesa-Göhlis,122273.63088735436,14.55638462944695,9119.609905671625,682.3312850593812,9.019265650670016,182.21835316988492,0.0,0.0,0.0,0.0,0.0,182.21835316988492
14627000,Meißen Landkreis,Meißen Landkreis,434161.3376418878,51.685873528796165,32381.32381188726,2422.7780044350243,32.02502789051798,647.0091988028222,0.0,0.0,0.0,0.0,0.0,647.0091988028222
14628270,Pirna,Pirna-Pratzschwitz,174981.29947249938,20.83110708005945,13050.73858031424,976.459225623428,12.907139604743152,260.7659884965668,0.0,0.0,0.0,0.0,0.0,260.7659884965668
14628000,Sächsische Schweiz-Osterzgebirge Landkreis,Sächsische Schweiz-Osterzgebirge Landkreis,174981.29947249938,20.83110708005945,13050.73858031424,976.459225623428,12.907139604743152,260.7659884965668,0.0,0.0,0.0,0.0,0.0,260.7659884965668
14729040,Böhlen,Böhlen,33846.40927793444,4.029334437849338,2524.387695715261,188.8752609181512,2.496611529269343,50.43963211512818,0.0,0.0,0.0,0.0,0.0,50.43963211512818
