ags,ars,municipality,port,inland_goods_transfer_t,inland_eev_diesel_mwh,inland_ghg_tco2e,overseas_goods_transfer_t,overseas_eev_fuel_mwh,overseas_ghg_tco2e,sum_ghg_tco2e
15086000,150860000000,Jerichower Land Landkreis,Jerichower Land Landkreis,221467.0,2737.627622947811,729.5700961582473,0.0,0.0,0.0,729.5700961582473
15089026,150890026026,Barby,Barby,14757.0,182.41621023376328,48.61340926190926,0.0,0.0,0.0,48.61340926190926
15089235,150890235235,Nienburg (Saale),Nienburg (Saale),4951.0,61.20096610878647,16.309886105286488,0.0,0.0,0.0,16.309886105286488
15089000,150890000000,Salzlandkreis Landkreis,Salzlandkreis Landkreis,19708.0,243.61717634254973,64.92329536719575,0.0,0.0,0.0,64.92329536719575
15090010,150905051010,Arneburg,Arneburg,719.0,8.887799360173192,2.368573643647947,0.0,0.0,0.0,2.368573643647947
15090000,150900000000,Stendal Landkreis,Stendal Landkreis,719.0,8.887799360173192,2.368573643647947,0.0,0.0,0.0,2.368573643647947
15091375,150910375375,Wittenberg,Wittenberg,3617.0,44.71094615541924,11.915341959769991,0.0,0.0,0.0,11.915341959769991
15091000,150910000000,Wittenberg Landkreis,Wittenberg Landkreis,3617.0,44.71094615541924,11.915341959769991,0.0,0.0,0.0,11.915341959769991
01000000,010000000000,Schleswig-Holstein,Schleswig-Holstein,5023888.0,62101.959043090086,16549.998199498186,37256485.0,2493031.992805948,682093.5532317074,698643.5514312055
02000000,020000000000,Hamburg,Hamburg,9794213.0,121069.54107760772,32264.69370246744,117600637.0,7869291.759954244,2153038.225523481,2185302.9192259484
03000000,030000000000,Niedersachsen,Niedersachsen,24969711.0,308658.9449923636,82256.74459541893,49424359.0,3307249.951543377,904863.5867422684,987120.3313376872
04000000,040000000000,Bremen,Bremen,5161470.0,63802.65613846052,17003.229213462542,63794643.0,4268843.0207152935,1167955.4504677043,1184958.6796811668
05000000,050000000000,Nordrhein-Westfalen,Nordrhein-Westfalen,115290334.0,1425142.359887835,379796.4485115003,5792.0,387.573902968357,106.04021985214249,379902.4887313525
06000000,060000000000,Hessen,Hessen,10224553.0,126389.11767935588,33682.34597201884,0.0,0.0,0.0,33682.34597201884
07000000,070000000000,Rheinland-Pfalz,Rheinland-Pfalz,20081016.0,248228.1518170064,66152.10742040712,0.0,0.0,0.0,66152.10742040712
08000000,080000000000,Baden-Württemberg,Baden-Württemberg,26828301.0,331633.59730505385,88379.42510772441,0.0,0.0,0.0,88379.42510772441
09000000,090000000000,Bayern,Bayern,6472117.0,80004.00185196943,21320.842482344677,0.0,0.0,0.0,21320.842482344677
10000000,100000000000,Saarland,Saarland,3296646.0,40750.94326775732,10860.012278216174,0.0,0.0,0.0,10860.012278216174
12000000,120000000000,Brandenburg,Brandenburg,3164097.0,39112.46076790808,10423.361279757351,0.0,0.0,0.0,10423.361279757351
13000000,130000000000,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,26443.0,326.87076283874785,87.11014305839034,26290345.0,1759228.5259037693,481324.9246872712,481412.0348303297
14000000,140000000000,Sachsen,Sachsen,61341.0,758.2566071660412,202.07326269124997,0.0,0.0,0.0,202.07326269124997
01002000,01002000,Kiel,Kiel,508856.0,6290.139125480235,1676.3044645509312,4285037.0,286734.89545128105,78450.6673954705,80126.97186002144
01003000,01003000,Lübeck,Lübeck,410674.0,5076.478601446127,1352.8673331453087,16450986.0,1100824.0420748964,301185.4579116917,302538.325244837
01051011,01051011,Brunsbüttel,Brunsbüttel,3360193.0,41536.46897838447,11069.352680626322,9295713.0,622026.2030876545,170186.36916478229,181255.7218454086
01056050,01056050,Wedel,Wedel,26492.0,327.47646821934376,87.2715618463441,33000.0,2208.2076653929184,604.1656172515025,691.4371790978465
01058135,01058135,Rendsburg,Rendsburg,238445.0,2947.4983566571577,785.5000590537338,306063.0,20480.32311191372,5603.416403419594,6388.916462473328
01061029,01061029,Glückstadt,Glückstadt,1418.0,17.528372034388852,4.671262067722933,48298.0,3231.879206762035,884.2421509700929,888.9134130378159
02000000,02000000,Hamburg,Hamburg,9794213.0,121069.54107760772,32264.69370246744,117600637.0,7869291.759954244,2153038.225523481,2185302.9192259484
03352011,03352011,Cuxhaven,Cuxhaven,48373.0,597.9548239911791,159.35328632014205,2723335.34,182233.02949161903,49858.95686890698,50018.31015522712
03352000,033520000000,Cuxhaven Landkreis,Cuxhaven Landkreis,48373.0,597.9548239911791,159.35328632014205,2723335.34,182233.02949161903,49858.95686890698,50018.31015522712
03359013,03359013,Drochtersen,Drochtersen,721.0,8.912522028768944,2.375162165605243,260.0,17.397999787944205,4.760092741981534,7.135254907586777
03359038,03359038,Stade,Stade,721646.0,8920.507450725372,2377.290258197449,5650296.0,378091.72542239225,103445.89607556652,105823.18633376397
03402000,03402000,Emden,Emden,1566355.0,19362.23778415032,5159.982155210264,4774213.0,319468.29523692484,87406.52557682263,92566.5077320329
03403000,03403000,Oldenburg (Oldb),Oldenburg,935258.0,11561.036792763362,3080.983934368416,80465.0,5384.346357449732,1473.157163398247,4554.141097766663
03454008,03454008,Dörpen,Dörpen,1806372.0,22329.168158323737,5950.6607925224325,49.0,3.2788538061894847,0.8970944013734431,5951.557886923806
03454041,03454041,Papenburg,Papenburg,173303.0,2142.256317824888,570.9053103826427,441483.0,29542.004386080655,8082.692400031668,8653.597710414311
03457013,03457013,Leer (Ostfriesland),Leer (Ostfriesland),336659.0,4161.554443388799,1109.0426068106733,47542.0,3181.2911766093976,870.4012659203312,1979.4438727310044
03461002,03461002,Brake (Unterweser),Brake (Unterweser),1037693.0,12827.27007156634,3418.431557716229,6256353.0,418646.2621819388,114541.61733297848,117960.0488906947
03461007,03461007,Nordenham,Nordenham,1290896.0,15957.19699979156,4252.548320292851,2516012.0,168359.90862486567,46063.27099976325,50315.8193200561
04011000,04011000,Bremen,Bremen,3710065.0,45861.35373185111,12221.922357747872,12233307.0,818596.4330456012,223967.9840812765,236189.9064390244
04012000,04012000,Bremerhaven,Bremerhaven,1451405.0,17941.302406609415,4781.306855714671,51561336.0,3450246.587669692,943987.4663864278,948768.7732421424
05170032,05170032,Rheinberg,Rheinberg,1884778.6666666667,23298.379176172573,6208.952814988297,5777.0,386.5701722113602,105.76559911702816,6314.718414105326
05770024,05770024,Minden,Minden,1095027.0,13535.99481220079,3607.304716666036,15.0,1.003730756996781,0.2746207351143193,3607.5793374011514
13075083,13075083,Lubmin,Lubmin,325.0,4.017433646809857,1.0706348180606158,1651.0,110.47729865344569,30.22658891158274,31.29722372964336
13075136,13075136,Ueckermünde,Ueckermünde,807.0,9.97559677838632,2.658468609768975,51536.0,3448.5512195057404,943.5236136567706,946.1820822665396
13075144,13075144,Wolgast,Wolgast,760.0,9.394614066386126,2.5036383437725167,174399.0,11669.976019298774,3192.9054388801446,3195.409077223917
